R,theta_net_deg,predicted_benefit_deg
0.9628440850921953,9.835517003905853,-174.46562322688908
0.020801460511603365,10.419098040459186,-324.8973617356503
0.036029430792811734,21.604690753253713,-307.5934889659354
0.6789180078933514,5.970481176468783,-210.5763715816774
0.9636793826950112,7.2422412722921345,-176.39025029989185
0.018277435802062425,10.226981450816037,-325.08511007738707
0.465564000415971,17.56367734274857,-227.80178357311715
0.16322099390093125,20.373173100680894,-272.48441506450007
0.14240593594203044,10.681415732837054,-287.8306837053461
0.7842743912346102,8.467529595401347,-151.90486751353177
0.04642467305911491,11.736378036089848,-313.5146729274816
0.020017476160980263,13.423175570348496,-322.97757762875324
0.0067458826444014575,20.344095111363497,-325.49431509418673
0.0002868324778153575,9.087043863673355,-346.9379133692591
0.0011900498539094695,18.423777275881008,-331.8040057097238
0.21804550757276764,9.776906696133427,-272.98971794254317
0.03140508753817994,12.147317557618107,-316.8005950413923
0.39315652649836585,22.644227978884636,-230.1959044051344
0.051780353732309714,13.090956539444763,-308.74428891501145
0.00023139292160456737,19.68714325515011,-335.7944009871042
0.7114693983945937,2.3639670862186537,-211.81997031878151
0.5745106899910557,7.816160058018117,-220.09940417281635
0.34424600851071063,5.428719880599285,-254.85793845573355
0.9076881972599926,11.48345964618021,-156.92899099200778
0.4999781170721609,7.386677684068017,-236.033265418239
0.39529369810587656,18.81266201486319,-236.05261701131235
0.299495624769475,23.97842717900982,-244.8410048814878
0.05212063301842518,21.387961639785676,-300.79038583303367
0.04158714700602362,8.404133001487464,-316.9328861478679
0.030304200952846472,9.38425182629681,-320.5631899471916
0.36928809796798434,17.838072757104595,-238.49373235734532
0.08377709613565276,10.818291833545159,-301.02574717231903
0.00038270629597025874,13.746011877505156,-343.9198446314871
0.05027916476631533,9.302654665595904,-319.5354454943888
0.9524096388606988,5.564854436758465,-164.08354462690343
0.1744165814445533,9.69551914374435,-281.88386042023456
0.019881453979942454,4.738524209377424,-330.7230600750824
0.7118100121502284,12.351939392222398,-200.15543793284883
0.49100493816585233,13.035159499597025,-230.42897749375513
0.05189035091855232,13.979615415223558,-309.2929414939091
0.33908007486864034,14.655933340919246,-247.37545742240846
0.0008361992177656763,7.833033052566237,-347.8179533689165
0.039879779119786574,3.5997372592988905,-321.3946207826547
0.05576100261223205,21.26737454242885,-300.25998021843304
0.22869625056784282,7.111253758819789,-278.9286765822901
